age,gender,state,last_purchase_date,total_purchases,total_spent,avg_order_value,favorite_category,satisfaction_score,loyalty_program,days_since_last_purchase,discount_usage_rate,customer_comments,has_churned
26,Female,MI,2023-03-08,12,344.7398187242257,28.728318227018807,Home,4.0,No,299,0.232323969596891,Shipping was late,False
47,Female,FL,01/07/2022,1,45.88682236650177,45.88682236650177,Clothing,3.0,Not Available,724,0.6804772161791665,Not Available,False
28,Other,IL,2020-05-28,3,37.37919512335741,12.459731707785805,Sports,3.0,No,1313,0.7878583354610063,Not Available,False
30,Female,PA,13-06-2020,2,116.90635259023004,58.45317629511501,Electronics,2.0,No,1297,0.2785573351232316,Average,False
24,Male,OH,31-10-2021,2,83.70409388077634,41.85204694038817,Electronics,4.0,noo,792,0.7041763753314181,Average,False
47,Not Available,NC,2022-01-08,6,526.7856503326527,87.79760838877544,Beauty,5.0,Not Available,723,0.7369725065521971,Great service,True
41,Female,NC,04/04/2021,3,35.942490220792635,11.980830073597543,Beauty,4.0,Yes,1002,0.1667342207432189,Will buy again,False
64,Female,TX,11-11-2022,4,146.80864059751025,36.70216014937756,Home,4.0,No,416,0.9600988289966924,Shipping was late,False
27,Female,NY,05/26/2021,3,432.61349863292367,144.20449954430788,Not Available,3.0,Yes,950,0.6329141965653908,Not Available,False
49,Male,OH,27-03-2021,1,28.505745667032592,28.505745667032592,Home,5.0,No,1010,0.4741480307853369,Not Available,False
34,Male,CA,2021-11-15,5,154.59112120237572,30.918224240475144,Sports,5.0,Yes,777,0.7777723822551429,Okay,False
55,Not Available,IL,2022-09-09,2,37.87450661464118,18.93725330732059,Clothing,5.0,No,479,0.3797921807873875,Average,False
54,Not Available,OH,2022-12-25,7,447.2663956134133,63.89519937334475,Electronics,2.0,No,372,0.941767717031173,Never arrived,False
33,Not Available,CA,2020-02-03,10,97.85528058814768,9.78552805881477,Toys,3.0,No,1428,0.2083860297834742,Not Available,True
35,Not Available,NC,07-06-2020,1,5.044265623326975,5.044265623326975,Beauty,2.0,Not Available,1303,0.1652367758793548,Will buy again,True
53,Female,MI,11/04/2020,2,63.89518047963484,31.94759023981742,Electronics,4.0,No,1153,0.2592533935072065,Average,True
37,Male,NY,01-05-2022,5,105.8593124527681,21.171862490553615,Beauty,3.4008560851457657,No,610,0.1208278903847955,Average,False
38,Female,PA,2021-11-08,2,48.71315988717418,24.35657994358709,Not Available,3.0,Yes,784,0.1363151795412138,Not Available,False
50,Male,IL,2021-05-04,7,57.98201945492861,8.283145636418373,Not Available,3.0,No,972,0.4901819048530229,Not Available,False
46,Other,CA,2020-06-22,4,143.0751348662695,35.76878371656738,Home,5.0,Yes,1288,0.2764334516277227,Terrible experience,False
65,Female,GA,11/29/2022,5,51.88753657527151,10.377507315054302,Clothing,3.4008560851457657,No,398,0.1155927446649714,Terrible experience,False
32,Female,NC,04-01-2021,7,880.7465393012454,125.8209341858922,Sports,5.0,Yes,1092,0.3818087225966533,Will buy again,False
38,Female,IL,05/21/2021,18,1692.066246034719,94.00368033526216,Sports,3.4008560851457657,No,955,0.2782046733159635,Shipping was late,True
75,Female,GA,07/09/2022,5,84.97675265348674,16.995350530697348,Home,5.0,Not Available,541,0.4027295469755546,Average,False
55,Male,IL,12-07-2020,9,29.31197638173032,3.256886264636702,Electronics,3.0,Not Available,1268,0.5885371034065232,Never arrived,True
37,Male,FL,2022-11-25,5,86.62594963960962,17.325189927921922,Home,3.4008560851457657,No,402,0.5215247087639346,Okay,False
39,Female,MI,09/23/2020,3,153.686999873799,51.228999957933006,Clothing,4.0,No,1195,0.519488646205116,Average,False
28,Male,FL,02-08-2021,6,192.67335776343543,32.112226293905906,Sports,3.4008560851457657,Yes,882,0.6894893952354815,Great service,True
57,Male,CA,04/30/2022,10,432.5752516281313,43.25752516281313,Electronics,2.0,No,10000,0.6601498243809356,Not Available,False
46,Female,PA,11/04/2022,2,30.24248677522686,15.12124338761343,Sports,5.0,No,423,0.3163573355061123,Never arrived,False
31,Male,OH,08-01-2023,2,65.98341124799242,32.99170562399621,Home,3.0,No,358,0.6881750701497166,Not Available,False
37,Male,MI,03-02-2022,12,120.55245096592157,10.046037580493463,Electronics,3.0,No,697,0.1550738214526072,Not Available,False
58,Female,GA,05/02/2021,10,71.0180750229925,7.10180750229925,Sports,1.0,Not Available,974,0.6667479606308672,Will buy again,False
54,Male,GA,01-01-2021,7,210.65776000469765,30.09396571495681,Electronics,4.0,No,1095,0.1276786190381529,Will buy again,False
30,Female,OH,07/28/2022,3,207.00317698569395,69.0010589952313,Home,4.0,No,522,0.3524494639229424,Never arrived,True
41,Female,FL,02/04/2023,9,2356.4429232016414,261.82699146684905,Home,5.0,No,331,0.5657749065743204,Customer support was helpful,False
48,Female,FL,08/19/2022,3,157.1817886252013,52.39392954173377,Toys,3.0,Yes,500,0.1545615251150892,Not Available,False
79,Not Available,PA,2023-09-06,6,128.50509136140033,21.417515226900058,Home,3.0,No,117,0.6682913114325294,Great service,False
67,Female,GA,25-03-2021,1,17.51965823136778,17.51965823136778,Electronics,5.0,No,1012,0.0350789846612529,Not Available,False
40,Male,MI,23-04-2021,4,97.46907629966964,24.367269074917413,Clothing,4.0,No,983,0.3930469385946041,Loved the product,False
58,Other,NC,17-05-2022,2,62.49025674972622,31.24512837486311,Sports,4.0,No,594,0.7516291822331818,Loved the product,False
39,Female,PA,07/23/2021,7,203.1708707667991,29.02441010954273,Home,3.4008560851457657,Yes,892,0.2813456834387523,Terrible experience,False
46,Male,GA,06/30/2023,7,116.55110539749865,16.65015791392838,Home,3.0,No,185,0.6186111909028277,Not Available,False
49,Male,OH,07/05/2020,2,181.2677273561553,90.63386367807765,Clothing,3.4008560851457657,No,1275,0.6796160802795788,Average,True
40,Male,IL,08-11-2022,7,303.6386398320056,43.37694854742937,Beauty,1.0,Not Available,419,0.9151975804709832,Loved the product,False
40,Male,GA,2021-07-24,6,177.10774722104472,29.51795787017412,Home,2.0,No,891,0.4416798447955965,Customer support was helpful,True
62,Not Available,NY,2021-10-03,16,485.2304551595303,30.326903447470645,Toys,3.4008560851457657,No,820,0.1464505079288046,Average,True
55,Female,GA,01/11/2022,1,26.443243590427223,26.443243590427223,Not Available,5.0,Yes,720,0.6654757150100084,Not Available,False
36,Female,PA,11/08/2022,1,74.4908199299434,74.4908199299434,Toys,2.0,No,419,0.645464463367186,Not Available,False
49,Not Available,TX,05/17/2021,10,440.55046477437634,44.05504647743764,Clothing,3.0,No,959,0.2513305691195951,Shipping was late,True
18,Not Available,NC,23-04-2022,9,120.13244394619656,13.348049327355174,Clothing,2.0,No,618,0.4965858865745737,Loved the product,False
32,Not Available,PA,28-10-2021,2,337.5441522970673,168.77207614853364,Electronics,2.0,No,795,0.1063893200918925,Average,False
43,Not Available-,IL,2021-06-03,2,34.66940497518283,17.334702487591414,Clothing,3.4008560851457657,Yes,942,0.062913614636778,Average,False
54,Female,FL,02/12/2023,4,126.15222254105474,31.538055635263685,Electronics,5.0,No,323,0.3753035640887217,Not Available,False
59,Not Available,OH,2022-08-09,1,13.485312935246778,13.485312935246778,Electronics,4.0,No,510,0.2279056627948753,Will buy again,False
37,Female,CA,15-01-2022,8,292.2462930290863,36.53078662863579,Beauty,4.0,No,716,0.500425437146221,Customer support was helpful,False
56,Not Available,OH,05/25/2021,9,365.7143487637371,40.63492764041524,Beauty,3.0,No,951,0.9463800241755862,Not Available,False
51,Female,NY,2022-12-17,3,251.858178348657,83.952726116219,Beauty,2.0,Yes,380,0.284375494881811,Customer support was helpful,False
29,Male,NC,09/12/2021,1,19.43692398786583,19.43692398786583,Home,3.4008560851457657,No,841,0.5487976532810223,Not Available,True
41,Male,MI,12/04/2021,6,108.120765420108,18.020127570018,Sports,2.0,Not Available,758,0.968675422980334,Never arrived,False
60,Male,PA,06-12-2020,2,212.25870596126063,106.12935298063032,Electronics,4.0,Yes,1121,0.500425437146221,Loved the product,False
47,Female,GA,09-10-2022,6,686.2119889865102,114.36866483108504,Beauty,2.0,No,449,0.8358934212780453,Terrible experience,False
56,Not Available-,FL,06/27/2022,2,75.0340950178923,37.51704750894615,Toys,3.4008560851457657,No,553,0.4637007057722915,Okay,False
63,Not Available,NC,2022-09-04,13,166.45615652029812,12.804319732330624,Toys,4.0,No,484,0.1052613039217258,Average,False
30,Male,NY,07/19/2020,6,177.7158670686202,29.61931117810337,Sports,3.4008560851457657,Yes,1261,0.9232185316899836,Shipping was late,False
45,Female,MI,2022-08-23,4,113.71517541856446,28.428793854641118,Beauty,3.4008560851457657,Yes,496,0.5071944718644864,Not Available,True
30,Male,IL,09/16/2020,10,297.4112867142326,29.74112867142325,Home,4.0,Yes,1202,0.9278071928078926,Customer support was helpful,True
23,Male,OH,09/14/2020,1,35.70837438560028,35.70837438560028,Toys,1.0,No,1204,0.0102862469747492,Never arrived,True
27,Female,PA,04/28/2021,2,25.8429736891895,12.92148684459475,Sports,3.4008560851457657,No,978,0.5204833311541275,Will buy again,True
33,Female,TX,28-05-2021,2,84.19163811513849,42.09581905756925,Electronics,5.0,No,948,0.0412684628390259,Customer support was helpful,False
49,Male,PA,2021-07-15,2,295.02613844323,147.51306922161498,Beauty,2.0,No,900,0.8912644763957435,Great service,False
62,Not Available,OH,2022-07-25,1,55.58960505630704,55.58960505630704,Home,3.0,Yes,525,0.6554079087519132,Not Available,False
49,Female,GA,2021-01-01,3,52.14602181500343,17.38200727166781,Home,4.0,Not Available,1095,0.1896670187131434,Terrible experience,False
48,Female,MI,01/31/2022,4,256.89773358834736,64.22443339708684,Home,1.0,Yes,700,0.0632140314781897,Loved the product,False
29,Female,IL,01/30/2023,3,41.287379391053534,13.762459797017843,Sports,5.0,No,336,0.7882608891505625,Not Available,False
28,Female,OH,2023-07-01,1,65.77291937931894,65.77291937931894,Sports,1.0,Yes,184,0.8523315637191803,Not Available,False
19,Female,FL,11/12/2022,7,41.37150584090647,5.910215120129496,Beauty,1.0,Yes,415,0.54886324487833,Never arrived,False
22,Female,PA,04/08/2021,5,40.08915431712318,8.017830863424637,Not Available,3.4008560851457657,Not Available,998,0.9831042833633028,Shipping was late,True
18,Not Available,OH,2022-03-18,10,445.2035314172826,44.52035314172826,Sports,4.0,No,654,0.2089109689986888,Not Available,False
34,Male,CA,09/21/2020,5,240.67279830187445,48.13455966037489,Toys,4.0,No,1197,0.6561236123426641,Will buy again,False
50,Female,NC,08/12/2021,3,41.417658018201294,13.805886006067098,Toys,1.0,Yes,872,0.4970966002064938,Never arrived,False
35,Not Available,NY,15-08-2021,4,233.34809372469505,58.33702343117376,Clothing,4.0,No,869,0.2618733302517433,Terrible experience,False
43,Female,Not Available,2022-03-23,9,93.68170432886905,10.409078258763223,Clothing,4.0,No,649,0.1361642994171814,Not Available,True
46,Male,FL,2021-07-15,14,726.7857050536151,51.91326464668679,Beauty,2.0,No,900,0.2641402097959628,Average,False
19,Female,TX,27-05-2022,2,22.62159358762801,11.310796793814005,Electronics,5.0,No,584,0.9283148206431492,Shipping was late,False
63,Female,Not Available,18-12-2020,15,403.729450685733,26.915296712382204,Electronics,3.0,No,1109,0.5140953124606091,Not Available,False
47,Not Available,GA,17-05-2022,1,37.829668503305946,37.829668503305946,Clothing,4.0,No,594,0.4745317296415142,Customer support was helpful,False
35,Not Available,TX,02/03/2023,11,120.53582522934413,10.95780229357674,Clothing,3.4008560851457657,No,332,0.616781631801903,Not Available,False
45,Male,IL,2020-12-28,2,124.14464447140408,62.07232223570204,Not Available,3.4008560851457657,No,1099,0.5093050421849904,Not Available,True
18,Female,NY,2022-11-21,3,66.02795098238036,22.009316994126785,Home,3.4008560851457657,No,406,0.9592050265197,Will buy again,False
49,Male,NC,03/03/2023,6,390.2841683473688,65.04736139122814,Clothing,1.0,No,304,0.9626446983987546,Not Available,False
40,Female,MI,04/03/2022,16,890.39468083587,55.64966755224187,Toys,2.0,No,638,0.1718454927226036,Never arrived,False
39,Female,FL,13-02-2022,13,2581.1556975807785,198.5504382754445,Electronics,5.0,Not Available,687,0.8329143027991921,Customer support was helpful,False
54,Male,MI,08-04-2021,6,716.2129388516496,119.3688231419416,Beauty,3.4008560851457657,No,998,0.6494931477849856,Terrible experience,False
57,Male,MI,2021-09-01,6,102.082041525847,17.013673587641165,Sports,4.0,No,852,0.3135973133243021,Not Available,False
50,Male,FL,01/23/2021,2,63.019545153135965,31.509772576567983,Clothing,4.0,No,1073,0.9705723377506036,Not Available,False
49,Male,FL,27-12-2020,11,263.35668460032053,23.941516781847323,Electronics,4.0,No,1100,0.6002682036824505,Not Available,False
32,Male,NY,12/26/2021,2,71.22529704400898,35.61264852200449,Toys,4.0,Yes,736,0.31010522035116,Not Available,False
45,Not Available,FL,12/30/2020,5,744.8297973507953,148.96595947015905,Sports,4.0,-,1097,0.3748456559775405,Customer support was helpful,False
32,Female,TX,05/05/2023,1,7.788025467487995,7.788025467487995,Home,4.0,No,241,0.7825770986471714,Okay,False
48,Male,IL,2022-05-03,8,137.5501404661829,17.193767558272864,Electronics,2.0,Yes,608,0.5521015486876824,Terrible experience,False
39,Male,CA,14-10-2021,1,11.32208507014012,11.32208507014012,Toys,4.0,No,809,0.1628746331774884,Okay,False
40,Female,MI,2022-11-02,6,218.18962753608295,36.3649379226805,Beauty,4.0,No,425,0.7692662539693181,Will buy again,False
44,Female,CA,02-10-2021,10,715.3155374231516,71.53155374231515,Toys,4.0,Yes,821,0.1486621843981171,Loved the product,False
46,Male,FL,10/21/2022,5,211.0115407737651,42.20230815475302,Beauty,2.0,No,437,0.6071516996940084,Shipping was late,False
18,Not Available,GA,05/01/2022,6,589.5854014060857,98.26423356768096,Toys,5.0,Not Available,610,0.3256825337737911,Will buy again,False
38,Male,CA,2022-09-22,1,20.3783202359169,20.3783202359169,Beauty,2.0,No,466,0.9409917669812063,Customer support was helpful,False
65,Female,MI,2021-04-13,10,745.6404537494478,74.56404537494478,Home,4.0,-,993,0.7299850338742891,Not Available,True
35,Male,FL,16-12-2020,9,824.8174377097124,91.64638196774582,Beauty,5.0,No,1111,0.9695660612719804,Will buy again,False
38,Male,MI,09/21/2021,19,1221.6941133078012,64.2996901740948,Home,1.0,Yes,832,0.1548604994305364,Shipping was late,False
37,Female,TX,24-07-2022,1,25.50112212873813,25.50112212873813,Electronics,5.0,Not Available,526,0.4560248768176391,Shipping was late,False
28,Not Available,OH,05-11-2022,3,207.8671359692716,69.28904532309053,Home,4.0,No,422,0.5043715540667838,Loved the product,False
57,Male,MI,01-07-2021,1,16.81026719762298,16.81026719762298,Electronics,3.0,No,914,0.9569955575240064,Loved the product,False
28,Male,CA,02/05/2022,1,41.76419226067328,41.76419226067328,Sports,4.0,No,695,0.778808736579035,Will buy again,True
57,Male,CA,21-03-2023,1,22.811423428315543,22.811423428315543,Beauty,4.0,No,286,0.6391973778840411,Not Available,False
41,Male,FL,04/27/2021,6,128.4558290532954,21.4093048422159,Electronics,1.0,Yes,979,0.61876080785382,Never arrived,False
37,Female,IL,03/16/2021,8,323.0613489186872,40.3826686148359,Sports,3.0,No,1021,0.1444646791658256,Not Available,True
36,Female,NC,11/09/2021,1,56.57081534714006,56.57081534714006,Home,3.0,No,783,0.3057522993004425,Not Available,False
42,Male,MI,05/01/2022,5,76.2629969209314,15.25259938418628,Toys,5.0,No,610,0.5154025981434647,Customer support was helpful,False
50,Female,NY,03/12/2021,1,25.232235641544715,25.232235641544715,Toys,2.0,Not Available,1025,0.5435877581246502,Not Available,False
39,Female,MI,2022-02-13,2,53.94649607101066,26.97324803550533,Sports,3.4008560851457657,No,687,0.9293766288507616,Okay,True
38,Not Available,CA,2021-10-14,1,151.68797238738028,151.68797238738028,Clothing,3.4008560851457657,Yes,809,0.519795903656895,Loved the product,True
25,Female,MI,05/23/2022,2,49.14005526686365,24.570027633431824,Toys,4.0,No,588,0.6926567785147939,Will buy again,False
46,Female,OH,04/26/2021,4,62.10268697158813,15.525671742897032,Beauty,4.0,Not Available,980,0.6560167310077007,Not Available,False
52,Female,TX,03-11-2020,3,13.761289970251472,4.58709665675049,Beauty,3.0,Yes,1154,0.8080373501988226,Not Available,True
33,Female,FL,2023-02-02,2,104.16430778771203,52.08215389385602,Not Available,1.0,No,333,0.2912949658192676,Not Available,False
35,Male,CA,2021-02-23,3,82.00121590702581,27.33373863567527,Sports,4.0,Not Available,1042,0.617449950242197,Great service,False
46,Male,GA,07-02-2022,3,83.80205255238612,27.93401751746204,Clothing,5.0,Yes,693,0.8167962438749586,Loved the product,False
47,Not Available,NC,02-01-2022,5,230.4230888150668,46.08461776301336,Electronics,3.4008560851457657,No,729,0.5558464040371548,Will buy again,False
53,Male,GA,03/22/2023,2,77.12377860801365,38.561889304006826,Sports,4.0,Not Available,285,0.850843840566809,Not Available,True
31,Not Available,OH,2021-12-26,5,92.25817713183984,18.451635426367964,Clothing,3.4008560851457657,No,736,0.4301789426622345,Great service,True
41,Female,PA,09-09-2020,13,477.8867102856139,36.760516175816456,Electronics,3.0,Yes,1209,0.4529461950901523,Not Available,True
18,Male,NY,2022-05-11,7,482.63884184242215,68.94840597748887,Sports,5.0,Yes,600,0.1635989042459943,Great service,False
20,Male,CA,26-06-2020,2,22.724699729788483,11.362349864894242,Electronics,4.0,No,1284,0.6273139994486782,Okay,True
37,Male,PA,09/21/2020,1,68.19396294938174,68.19396294938174,Toys,5.0,No,1197,0.7183448777667731,Not Available,False
24,Female,TX,23-12-2020,3,49.85098360890758,16.616994536302528,Electronics,3.4008560851457657,Yes,1104,0.9748708384668088,Great service,False
21,Not Available-,GA,2020-11-10,2,109.1916459732886,54.5958229866443,Toys,3.0,Not Available,1147,0.8833325250553336,Not Available,False
47,Male,CA,23-09-2021,19,426.7137407892292,22.45861793627522,Clothing,3.0,No,830,0.500425437146221,Not Available,True
37,Male,MI,10-02-2022,3,208.536022673416,69.51200755780533,Beauty,3.0,Yes,690,0.0263974058805193,Not Available,False
26,Male,IL,2021-01-25,1,33.91778138434612,33.91778138434612,Toys,3.0,Yes,1071,0.8778443014982229,Not Available,True
